product_id	product_name	product_price	price_currency	product_availability	product_url	source_url	product_brand_name	Mask type	Fabric type	Usage type	Bundle size	Mask Age group	Mask size group	color	certified	abuseCount	customerNickname	helpfulNo	helpfulYes	id	imagesCount	languageCode	postedDate	productId	profileInfo.ugcSummary.answerCount	profileInfo.ugcSummary.reviewCount	ratingValue	reviewText	reviewTitle	reviewed	score	translation.reviewText	translation.reviewTitle	reviewText_final	Reviewer_Geo	Cost per mask	price_bucket	rating_value	Reviewer_Geo	processed
103839	Lozperi, Copper Mask, Adult, Dot, 1 Count	6.85	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Lozperi-Copper-Mask-Adult-Dot-1-Count/103839	https://au.iherb.com/c/protective-face-masks	Lozperi	Others	Copper	Others	1.0	Adult	Not specified	Not specified	Not specified	0	iHerb Customer	0	0	099ee00c-6302-4b1c-87b3-265d79efd35c	0	he-IL	2021-01-26T18:10:13.232Z	103839	0.0	80.0	50	מסיכה נוחה מאוד 	Excellent!	False	1611684613.232	A very comfortable mask	en-US	A very comfortable mask	IL	6.85	high-end	5.0	IL	a comfort
103839	Lozperi, Copper Mask, Adult, Dot, 1 Count	6.85	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Lozperi-Copper-Mask-Adult-Dot-1-Count/103839	https://au.iherb.com/c/protective-face-masks	Lozperi	Others	Copper	Others	1.0	Adult	Not specified	Not specified	Not specified	0	iHerb Customer	0	0	b5d77d51-3e7d-4881-b2da-6d56e7b8ba15	0	en-US	2021-01-20T22:36:25.395Z	103839	0.0	69.0	50	I like the color 	Excellent!	False	1611182185.395	Not available	Not available	I like the color 	US	6.85	high-end	5.0	US	i color
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	de96afd8-3660-4fe1-af07-772adebc320c	0	en-US	2021-02-04T10:45:24.518Z	101691	0.0	47.0	40	Good	Good	False	1612435524.518	Not available	Not available	Good	US	5.906666666666666	high-end	4.0	US	good
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	e7552ac2-c252-41a6-8b79-dabc00c348ef	0	en-US	2021-02-04T09:14:18.738Z	101691	0.0	3.0	50	Soft, breathable and stylish!  I will be buying more of these soon!	Love them!	False	1612430058.738	Not available	Not available	Soft, breathable and stylish!  I will be buying more of these soon!	US	5.906666666666666	high-end	5.0	US	soft breathabl stylish i buy soon
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	b24ccd86-5e90-487b-a147-9972cdbd9529	0	he-IL	2021-02-03T07:35:16.416Z	101691	0.0	57.0	50	"בד נעים ורך. נשטפות בקלות ומתייבשות מהר
מאוד ממליצה"	excellent!	False	1612337716.416	Pleasant and soft fabric. Washes easily and dries very quickly recommends	en-US	Pleasant and soft fabric. Washes easily and dries very quickly recommends	IL	5.906666666666666	high-end	5.0	IL	pleasant soft fabric wash easili dri quickli recommend
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	Mahaab	0	0	9a8ccd69-9ce4-48cd-ad2b-3c42aa2217fa	0	ar-SA	2021-02-02T23:34:11.526Z	101691	2.0	270.0	50	ممتازة ومريحة والوانها رائعة	Prominent!	False	1612308851.526	Excellent, comfortable and great color	en-US	Excellent, comfortable and great color	SA	5.906666666666666	high-end	5.0	SA	excel comfort color
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	f198932d-e937-405e-8f8f-79d39004e845	0	en-US	2021-02-01T09:03:46.177Z	101691	0.0	4.0	40	These masks fit well and are very comfortable. There are many layers of fabric but they are still breathable. I wish they sold them separately or in a variety of solid colors.	Comfortable	False	1612170226.177	Not available	Not available	These masks fit well and are very comfortable. There are many layers of fabric but they are still breathable. I wish they sold them separately or in a variety of solid colors.	US	5.906666666666666	high-end	4.0	US	these fit well comfort there mani layer fabric still breathabl i wish sold separ varieti solid color
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	04b1571e-2077-4a17-8385-de438b9e255f	0	en-US	2021-01-31T20:19:26.391Z	101691	0.0	119.0	30	my glasses fog up when I wear this mask	Ok	False	1612124366.391	Not available	Not available	my glasses fog up when I wear this mask	US	5.906666666666666	high-end	3.0	US	glass fog i wear
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	0071e143-50e4-430d-aebe-1a3de492645a	0	ja-JP	2021-01-31T05:35:34.778Z	101691	0.0	1.0	50	お手頃な価格ですが、生地や色合いがすごくよくて気に入ってます。	Very great!	False	1612071334.778	It&#39;s reasonably priced, but I like the fabric and colors.	en-US	It&#39;s reasonably priced, but I like the fabric and colors.	JP	5.906666666666666	high-end	5.0	JP	it reason price i fabric color
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	1	c0389561-0d5c-4988-b519-ed4f04bf45d6	0	ru-RU	2021-01-26T11:05:04.115Z	101691	0.0	23.0	50	Повторная покупка, качеством довольна. Размене универсальный, для девушек подойдёт отлично. Принт не меняется после стирки. Немного села после стирки. Качество пошива - очень хорошее, материал - хлопок. 	Wonderful!	False	1612047904.115	Repeated purchase, I am satisfied with the quality. The exchange is universal, perfect for girls. The print does not change after washing. Sat down a little after washing. The quality of the tailoring is very good, the material is cotton.	en-US	Repeated purchase, I am satisfied with the quality. The exchange is universal, perfect for girls. The print does not change after washing. Sat down a little after washing. The quality of the tailoring is very good, the material is cotton.	RU	5.906666666666666	high-end	5.0	RU	repeat purchas i satisfi qualiti the exchang univers perfect girl the print chang wash sat littl wash the qualiti tailor materi cotton
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	bc8a4485-8067-43ec-af4f-086e753cfb04	0	en-US	2021-01-30T17:42:04.641Z	101691	0.0	118.0	50	Nice on the skin 	Very comfortable	False	1612028524.641	Not available	Not available	Nice on the skin 	US	5.906666666666666	high-end	5.0	US	nice skin
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	36afa866-93d3-4534-a66e-61355f949e7a	0	ru-RU	2021-01-27T04:25:50.01Z	101691	0.0	42.0	50	пользуюсь масками каждый день, стираются очень хорошо, в них легко дышиться	Wonderful!	False	1611721550.01	I use masks every day, they wash very well, they are easy to breathe	en-US	I use masks every day, they wash very well, they are easy to breathe	RU	5.906666666666666	high-end	5.0	RU	i use everi day wash well easi breath
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	4510e691-b20d-4dd3-bff9-4e7b1a8ef132	0	he-IL	2021-01-26T17:54:15.669Z	101691	0.0	28.0	50	מהממות וגם מבד שניתן לנשום בתוכו הזמנתי מכמה צבעים וכולם נהדרות 	excellent!	False	1611683655.669	Stunning and also a fabric that can be breathed in. I ordered from several colors and they are all great	en-US	Stunning and also a fabric that can be breathed in. I ordered from several colors and they are all great	IL	5.906666666666666	high-end	5.0	IL	stun also fabric breath i order sever color
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	1afc46a0-4651-416a-8b9b-66f5c51a37fe	0	he-IL	2021-01-26T07:56:02.708Z	101691	0.0	37.0	30	קצת אי אפשר לנשום איתן... בד לא נושם	Confirmation	False	1611647762.708	You can hardly breathe with them ... fabric does not breathe	en-US	You can hardly breathe with them ... fabric does not breathe	IL	5.906666666666666	high-end	3.0	IL	you hardli breath fabric breath
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	7b50013e-dacb-46de-88de-131083caa7ef	0	en-US	2021-01-26T03:33:36.637Z	101691	11.0	58.0	20	"Not a fan. These look like cloth diapers, especially the pink and white splotched one looks a bit gory. But visuals  do not matter comparrd to effectiveness.  

I found the cotton to be so similar to the weave of a cloth diaper as well, a very loose weave so particles get through.  
I will not give these away because I don't want others to think they are safe. 
A bit scratchy as well.
I have worn these UNDER a medical mask when shopping indoors in ordwr to get a little more protection.  

I wish iHerb had some more reusable mask options.  
"	Below average	False	1611632016.637	Not available	Not available	"Not a fan. These look like cloth diapers, especially the pink and white splotched one looks a bit gory. But visuals  do not matter comparrd to effectiveness.  

I found the cotton to be so similar to the weave of a cloth diaper as well, a very loose weave so particles get through.  
I will not give these away because I don't want others to think they are safe. 
A bit scratchy as well.
I have worn these UNDER a medical mask when shopping indoors in ordwr to get a little more protection.  

I wish iHerb had some more reusable mask options.  
"	US	5.906666666666666	high-end	2.0	US	not fan these look cloth diaper especi pink white splotch one look bit gori but visual matter comparrd effect i found cotton similar weav cloth diaper well loos weav particl get i give away i want other think safe a bit scratchi well i worn under medic shop indoor ordwr get littl protect i wish iherb reusabl option
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	414e8003-38ce-489d-855c-b3db077a219e	0	he-IL	2021-01-25T09:51:53.839Z	101691	0.0	16.0	50	מסכות נוחות , יפות ויעילות🙏🏼	excellent!	False	1611568313.839	Comfortable, beautiful and effective masks🙏🏼	en-US	Comfortable, beautiful and effective masks🙏🏼	IL	5.906666666666666	high-end	5.0	IL	comfort beauti effect
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	2bffc467-afd5-46f3-98b2-69f1276216d7	0	ja-JP	2021-01-25T01:04:31.394Z	101691	0.0	34.0	50	息もしやすく、コットンの肌触りもいいのでとても気に入っています。	Very great!	False	1611536671.394	I like it because it&#39;s easy to breathe and the cotton feels good.	en-US	I like it because it&#39;s easy to breathe and the cotton feels good.	JP	5.906666666666666	high-end	5.0	JP	i easi breath cotton feel
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	836275c6-0921-4b61-8a07-15d3c8cbb004	0	ru-RU	2021-01-23T12:15:32.225Z	101691	0.0	146.0	50	Отличный дизайн, хлопок, не душно при использовании	For different outfits	False	1611404132.225	Great design, cotton, not stuffy when using	en-US	Great design, cotton, not stuffy when using	RU	5.906666666666666	high-end	5.0	RU	great design cotton stuffi use
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	fa7c2637-4679-4dee-95f6-ed36ba1711da	0	en-US	2021-01-22T01:31:04.697Z	101691	0.0	36.0	50	"first I used disposable ones, but they made my face break out. then I found these masks and my skin can breath easily in them. and I myself can breath in them too.
easy to wash, I recommend."	Excellent!	False	1611279064.697	Not available	Not available	"first I used disposable ones, but they made my face break out. then I found these masks and my skin can breath easily in them. and I myself can breath in them too.
easy to wash, I recommend."	US	5.906666666666666	high-end	5.0	US	first i use dispos one made face break i found skin breath easili i breath easi wash i recommend
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	446f26e3-291a-4d6c-b035-0bde21976fa5	0	ru-RU	2021-01-21T06:58:24.424Z	101691	2.0	81.0	50	Прекрасные! Мягкие, удобные и красивые маски! 	Wonderful!	False	1611212304.424	Wonderful! Soft, comfortable and beautiful masks!	en-US	Wonderful! Soft, comfortable and beautiful masks!	RU	5.906666666666666	high-end	5.0	RU	wonder soft comfort beauti
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	321f593a-ccfc-4f60-ae90-142db79887a1	0	en-US	2021-01-21T05:24:02.502Z	101691	1.0	62.0	50	Nice soft fabric - also helpful for keeping warm in a cold winter. 	Excellent!	False	1611206642.502	Not available	Not available	Nice soft fabric - also helpful for keeping warm in a cold winter. 	US	5.906666666666666	high-end	5.0	US	nice soft fabric also help keep warm cold winter
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	9b3cfb69-0e03-4a22-bbda-c1986dcac681	0	en-US	2021-01-21T02:21:53.51Z	101691	0.0	2.0	30	The one I received was poorly made. It had some loose strings. The material used is not very breathable in hot humid climate. Cute colours and patterns tho. I've not seen them anywhere else.	Usable but not great	False	1611195713.51	Not available	Not available	The one I received was poorly made. It had some loose strings. The material used is not very breathable in hot humid climate. Cute colours and patterns tho. I've not seen them anywhere else.	US	5.906666666666666	high-end	3.0	US	the one i receiv poorli made it loos string the materi use breathabl hot humid climat cute colour pattern tho i seen anywher els
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	05b18936-771b-4e47-8f54-d941551f0a25	0	ru-RU	2021-01-19T16:55:50.885Z	101691	0.0	109.0	50	Удобные муслиновые маски, хорошо стираются, хорошо дышится.	Wonderful!	False	1611075350.885	Comfortable muslin masks, wash well, breathe well.	en-US	Comfortable muslin masks, wash well, breathe well.	RU	5.906666666666666	high-end	5.0	RU	comfort muslin wash well breath well
101691	Kitsch, 100% Cotton Reuseable Face Masks, Blush, 3 Pack	17.72	AUD	http://schema.org/InStock	https://au.iherb.com/pr/Kitsch-100-Cotton-Reuseable-Face-Masks-Blush-3-Pack/101691	https://au.iherb.com/c/protective-face-masks	Kitsch	Reuseable	Cotton	Others	3.0	Not specified	Not specified	Blush	Not specified	0	iHerb Customer	0	0	b7690a84-ed4b-4bbf-bde8-1efc4fea3c31	0	ja-JP	2021-01-19T09:53:39.034Z	101691	0.0	108.0	30	シワになりやすいが、使いやすいです。	Well	False	1611050019.034	It is easy to wrinkle, but it is easy to use.	en-US	It is easy to wrinkle, but it is easy to use.	JP	5.906666666666666	high-end	3.0	JP	it easi wrinkl easi use
