product_id,product_name,product_price,price_currency,product_availability,product_url,source_url,product_brand_name,Mask type,Fabric type,Usage type,Bundle size,Mask Age group,Mask size group,color,certified,abuseCount,customerNickname,helpfulNo,helpfulYes,id,imagesCount,languageCode,postedDate,productId,profileInfo.ugcSummary.answerCount,profileInfo.ugcSummary.reviewCount,ratingValue,reviewText,reviewTitle,reviewed,score,translation.reviewText,translation.reviewTitle,reviewText_final,Reviewer_Geo,Cost per mask,price_bucket,rating_value,Reviewer_Geo.1,processed,mixed_sentiment,negative_sentiment,neutral_sentiment,positive_sentiment
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,35fec4fb-b601-4e56-ab0d-bc41b4ca740c,0,en-US,2020-12-17T00:09:14.156Z,100234,0.0,47.0,50,These are pretty good quality and they last a good amount of time. ,Excellent!,False,1608163754.156,Not available,Not available,These are pretty good quality and they last a good amount of time. ,US,0.8862000000000001,low range,5.0,US,these pretti qualiti last amount time,0.8402,0.0,0.526,0.474
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,8cade655-aae2-42f8-af39-be36efe63508,0,en-US,2020-12-15T23:55:02.407Z,100234,1.0,471.0,50,Good quality masks.,Excellent!,False,1608076502.407,Not available,Not available,Good quality masks.,US,0.8862000000000001,low range,5.0,US,good qualiti,0.4404,0.0,0.408,0.592
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,28ae33a0-c3a5-42d1-8103-9355e6d7b02a,0,en-US,2020-12-14T02:56:09.203Z,100234,1.0,90.0,30,It is ok_ the material is a bit too thin,Ok,False,1607914569.203,Not available,Not available,It is ok_ the material is a bit too thin,US,0.8862000000000001,low range,3.0,US,it ok materi bit thin,0.0,0.0,1.0,0.0
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,3f4bf559-98f9-4094-8222-df3365ae59a0,0,en-US,2020-12-12T00:46:04.032Z,100234,0.0,93.0,50,Good product_ soft to wear_ no defects.,Excellent!,False,1607733964.032,Not available,Not available,Good product_ soft to wear_ no defects.,US,0.8862000000000001,low range,5.0,US,good product soft wear defect,0.6319,0.0,0.492,0.508
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,3c58307d-9536-466f-b996-9f62ea754a87,0,ru-RU,2020-12-11T01:02:55.71Z,100234,1.0,275.0,50,Обычные маски_ была хорошая цена,Excellent!,False,1607648575.71,Regular masks_ was a good price,en-US,Regular masks_ was a good price,RU,0.8862000000000001,low range,5.0,RU,regular price,0.4404,0.0,0.633,0.367
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,20bda5b1-311e-434e-b8e8-32f0c91251e1,0,en-US,2020-12-11T00:38:00.86Z,100234,0.0,36.0,40,Good deal.,Good,False,1607647080.86,Not available,Not available,Good deal.,US,0.8862000000000001,low range,4.0,US,good deal,0.4404,0.0,0.256,0.744
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,Mariam12,0,0,031e2b31-f98c-4af4-9da1-f4be32a2f22c,0,ar-SA,2020-11-27T09:04:26.244Z,100234,0.0,194.0,50,كويسه تمشي الحال,Prominent!,False,1606467866.244,Okay_ so good,en-US,Okay_ so good,SA,0.8862000000000001,low range,5.0,SA,okay,0.624,0.0,0.164,0.836
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,3c94855b-9b40-4d21-9661-17e2ba6510ea,0,en-US,2020-10-29T20:29:07.932Z,100234,0.0,48.0,50,Very good mask,👌🏻,True,1604003347.932,Not available,Not available,Very good mask,US,0.8862000000000001,low range,5.0,US,veri,0.4927,0.0,0.385,0.615
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,a849a808-0d95-42a1-9339-cd999eeabaa9,0,ru-RU,2020-10-23T13:30:37.63Z,100234,0.0,114.0,40,Обычные маски. Кажется они не лучше и не хуже других. Брала по акции_ по полной цене дороговато. ,Good masks,False,1603459837.63,Regular masks. They seem to be no better and no worse than others. I took it for a promotion_ at the full price it is a little expensive.,en-US,Regular masks. They seem to be no better and no worse than others. I took it for a promotion_ at the full price it is a little expensive.,RU,0.8862000000000001,low range,4.0,RU,regular they seem better wors other i took promot full price littl expens,0.0382,0.078,0.84,0.082
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,aryeesh,0,0,80bf87fc-96a5-4115-8b38-f5629866516a,0,en-US,2020-10-17T21:18:44.631Z,100234,0.0,32.0,50,came in a box and plastic wrapped! good quality as well,good,True,1602969524.631,Not available,Not available,came in a box and plastic wrapped! good quality as well,US,0.8862000000000001,low range,5.0,US,came box plastic wrap qualiti well,0.6476,0.0,0.63,0.37
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,617dc5c1-6563-4ae7-bd32-715f29333425,0,ar-SA,2020-10-12T18:44:40.857Z,100234,0.0,8.0,50,ممتاز سميك جوده عاليه انصح به سعره مرتفع جداً اخذته وقت العرض ,Prominent!,True,1602528280.857,Excellent thick high quality I recommend its price is very high. I took it at the time of presentation,en-US,Excellent thick high quality I recommend its price is very high. I took it at the time of presentation,SA,0.8862000000000001,low range,5.0,SA,excel thick high qualiti i recommend price high i took time present,0.7351,0.0,0.733,0.267
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,76f6ca60-e086-4ded-a686-567d31128ef7,0,es-MX,2020-09-07T20:11:02.061Z,100234,0.0,14.0,50,Aunque parezcan iguales a las mascarillas antipolvo_ éstas son quirurgicas de tipo II que filtran desde dentro hacia afuera_ es decir son las mejores para no contagiar a los demás. Si tienes la duda de estar infectado con esta mascarilla proteges_ recomendable para profesionales que trabajan con grupos de gente vulnerable.<br>,Filter> 98%,True,1599509462.061,Although they seem the same as dust masks_ these are type II surgical masks that filter from the inside out_ that is_ they are the best so as not to infect others. If you have the doubt of being infected with this mask you protect_ recommended for professionals who work with groups of vulnerable people.,en-US,Although they seem the same as dust masks_ these are type II surgical masks that filter from the inside out_ that is_ they are the best so as not to infect others. If you have the doubt of being infected with this mask you protect_ recommended for professionals who work with groups of vulnerable people.,MX,0.8862000000000001,low range,5.0,MX,although seem dust type ii surgic filter insid best infect other if doubt infect protect recommend profession work group vulner peopl,0.25,0.117,0.752,0.132
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,09e57cfa-efd5-4b05-9e73-baba31d30af2,0,en-US,2020-08-27T06:40:47.163Z,100234,0.0,2.0,50,easy to wear_ light_ good fabric_ can wear them for as long as i need a medical professional ,best masks ever!!,True,1598510447.163,Not available,Not available,easy to wear_ light_ good fabric_ can wear them for as long as i need a medical professional ,US,0.8862000000000001,low range,5.0,US,easi wear light fabric wear long need medic profession,0.7003,0.0,0.734,0.266
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,ce5f6c27-6b2c-4053-80dc-2b347c8b5614,0,ar-SA,2020-08-24T03:10:29.783Z,100234,0.0,67.0,20,كمامات ممتازة ,Camouflage,False,1598238629.783,Excellent respirators,en-US,Excellent respirators,SA,0.8862000000000001,low range,2.0,SA,excel respir,0.5719,0.0,0.213,0.787
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,4,ab8755fd-c24f-4665-935e-01b55cc39166,0,ru-RU,2020-07-14T12:27:31.285Z,100234,3.0,30.0,20,Поторопились с заказом масок. Купили по пробной цене $29 (₪102.27). В Шуферсаль маски в два раза дешевле ₪50  за 50 штук. По полной цене эти маски вообще в 3.2 раза дороже_ чем в Израиле!<br>Про сами маски пока ничего сказать не могу_ так как мы ещё не пользовались ими.,Expensive,True,1596284851.2849998,Hastened to order masks. Bought at a trial price of $ 29 (₪ 102.27). In Shufersal_ masks are half the price of ₪ 50 for 50 pieces. At full price_ these masks are generally 3.2 times more expensive than in Israel! I can’t say anything about the masks themselves_ since we have not used them yet.,en-US,Hastened to order masks. Bought at a trial price of $ 29 (₪ 102.27). In Shufersal_ masks are half the price of ₪ 50 for 50 pieces. At full price_ these masks are generally 3.2 times more expensive than in Israel! I can’t say anything about the masks themselves_ since we have not used them yet.,RU,0.8862000000000001,low range,2.0,RU,hasten order bought trial price in shufers half price piec at full price gener time expens israel i say anyth sinc use yet,0.0,0.0,1.0,0.0
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,c1c2004c-72c1-4830-84bc-9aa0aac4456b,0,en-US,2020-07-25T23:45:55.52Z,100234,1.0,9.0,40,Serves it purpose,Necessity ,True,1595720755.52,Not available,Not available,Serves it purpose,US,0.8862000000000001,low range,4.0,US,serv purpos,0.0,0.0,1.0,0.0
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,a5010a5a-fe4c-40a1-9005-5f3314bbdbc3,0,ru-RU,2020-07-23T03:54:49.509Z,100234,0.0,11.0,30,Качественные маски и коробка тоже. Ничего не порвалось. Все чисто и красиво. Пахнет продезинфицированной больничной палатой. Но цена сильно завышена!,Good_ but not worth that kind of money,True,1595476489.5089998,Quality masks and box too. Nothing broke. Everything is clean and beautiful. It smells like a disinfected hospital room. But the price is overpriced!,en-US,Quality masks and box too. Nothing broke. Everything is clean and beautiful. It smells like a disinfected hospital room. But the price is overpriced!,RU,0.8862000000000001,low range,3.0,RU,qualiti box noth broke everyth clean beauti it smell disinfect hospit room but price overpr,0.7191,0.0,0.714,0.286
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,1,bca6cdcf-ac17-4b59-a20b-ef3b17043a85,0,ar-SA,2020-07-07T09:47:34.956Z,100234,0.0,7.0,40,حلوه بس غالي,Expensive,True,1594504054.956,Nice_ but expensive,en-US,Nice_ but expensive,SA,0.8862000000000001,low range,4.0,SA,nice expens,0.2263,0.0,0.513,0.487
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,7edfc6b1-a543-4117-a643-5c2601d21563,0,en-US,2020-07-09T17:44:30.223Z,100234,2.0,18.0,10,Nice product,Nice product,True,1594316670.2229998,Not available,Not available,Nice product,US,0.8862000000000001,low range,1.0,US,nice product,0.4215,0.0,0.263,0.737
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,1,iHerb Customer,0,2,2f386f83-1cf8-4f72-8c87-49edae185d68,0,ar-SA,2020-06-24T13:43:08.257Z,100234,1.0,24.0,30,المنتج وصل مغلف 👍🏻 لكن السعر يعتبر غالي,Prominent,True,1593783788.257,The product arrived in envelope 👍🏻 but the price is considered expensive,en-US,The product arrived in envelope 👍🏻 but the price is considered expensive,SA,0.8862000000000001,low range,3.0,SA,the product arriv envelop price consid expens,0.0,0.0,1.0,0.0
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,ba51722d-fec7-407b-b195-566aeab5ec94,0,ar-SA,2020-06-26T20:51:29.804Z,100234,0.0,6.0,10,جددددددا غالي اشتريته ب114 ,Unfortunately,False,1593204689.804,I renewed a price that I bought with 114,en-US,I renewed a price that I bought with 114,SA,0.8862000000000001,low range,1.0,SA,i renew price i bought,0.0,0.0,1.0,0.0
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,9dcff60e-82cc-4cc5-aa15-f3a8ecf15989,0,en-US,2020-06-26T01:44:57.182Z,100234,0.0,1.0,50,28$ for 50 pcs ... great help,Worth the penny,True,1593135897.182,Not available,Not available,28$ for 50 pcs ... great help,US,0.8862000000000001,low range,5.0,US,pc help,0.7783,0.0,0.424,0.576
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,0971b768-a7a0-4982-853d-e69db6c771b5,0,en-US,2020-06-25T02:15:55.064Z,100234,0.0,1.0,50,The size is good for adults ,Good ,True,1593051355.064,Not available,Not available,The size is good for adults ,US,0.8862000000000001,low range,5.0,US,the size adult,0.4404,0.0,0.633,0.367
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,1,15b6a667-f89d-4e45-9236-2ce327bbd5fb,0,en-US,2020-06-18T11:13:31.158Z,100234,0.0,2.0,50,Perfect size on face,3 layers of mask,True,1592867611.158,Not available,Not available,Perfect size on face,US,0.8862000000000001,low range,5.0,US,perfect size face,0.5719,0.0,0.448,0.552
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,0,72f10f7f-32c0-472f-b045-870b8b3c7a61,0,en-US,2020-06-22T08:48:27.435Z,100234,0.0,1.0,50,Really good product,Great product,True,1592815707.435,Not available,Not available,Really good product,US,0.8862000000000001,low range,5.0,US,realli product,0.4927,0.0,0.385,0.615
100234,Luseta Beauty_ Disposable Protection Face Mask_ 50 Pack,44.31,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Luseta-Beauty-Disposable-Protection-Face-Mask-50-Pack/100234,https://au.iherb.com/c/protective-face-masks,Luseta Beauty,Disposable,Others,Others,50.0,Not specified,Not specified,Not specified,Not specified,0,iHerb Customer,0,1,c458f64e-a222-4748-b68d-428c0159f528,0,en-US,2020-06-17T18:57:29.425Z,100234,0.0,7.0,40,Good but some of them the elastic tears before wearing ,Good,True,1592809049.425,Not available,Not available,Good but some of them the elastic tears before wearing ,US,0.8862000000000001,low range,4.0,US,good elast tear wear,-0.1027,0.191,0.65,0.159
