product_id,product_name,product_price,price_currency,product_availability,product_url,source_url,product_brand_name,Mask type,Fabric type,Usage type,Bundle size,Mask Age group,Mask size group,color,certified,abuseCount,customerNickname,helpfulNo,helpfulYes,id,imagesCount,languageCode,postedDate,productId,profileInfo.ugcSummary.answerCount,profileInfo.ugcSummary.reviewCount,ratingValue,reviewText,reviewTitle,reviewed,score,translation.reviewText,translation.reviewTitle,reviewText_final,Reviewer_Geo,Cost per mask,price_bucket,rating_value,Reviewer_Geo.1,processed,mixed_sentiment,negative_sentiment,neutral_sentiment,positive_sentiment
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,d428a395-dbcd-4e86-9785-b8c6aba6ceaf,0,en-US,2021-01-31T04:58:49.387Z,102455,1.0,62.0,50,Very lightweight soft cotton mask without rubber straps. Extremely comfortable to wear and easy to wash. ,Excellent!,False,1612069129.387,Not available,Not available,Very lightweight soft cotton mask without rubber straps. Extremely comfortable to wear and easy to wash. ,US,2.95,medium range,5.0,US,veri lightweight soft cotton without rubber strap extrem comfort wear easi wash,0.7574,0.0,0.683,0.317
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,f0fa5ce6-856f-4adc-a853-f506e16418e3,0,en-US,2021-01-30T06:01:01.055Z,102455,0.0,4.0,50,Very nice mask. It easily fits in your pocket and there is no danger of stabbing_ because there is no wire like other masks.,Excellent!,False,1611986461.055,Not available,Not available,Very nice mask. It easily fits in your pocket and there is no danger of stabbing_ because there is no wire like other masks.,US,2.95,medium range,5.0,US,veri nice it easili fit pocket danger stab wire,0.6071,0.136,0.602,0.262
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,1,14991b16-a36f-499e-8384-49bd8182f4c0,0,ru-RU,2021-01-25T15:09:03.27Z,102455,0.0,22.0,50,Эта маска небольшого размера и неплотно облегает лицо. В общем_ дышится в ней нормально. Сделана из хлопка_ стирки выдерживает хорошо.,Wonderful!,False,1611976143.27,This mask is small and does not fit the face tightly. In general_ she breathes normally. Made of cotton_ wash well.,en-US,This mask is small and does not fit the face tightly. In general_ she breathes normally. Made of cotton_ wash well.,RU,2.95,medium range,5.0,RU,thi small fit face tightli in gener breath normal made cotton wash well,-0.0026,0.091,0.819,0.09
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,1,46952c82-d750-41c5-b8f2-92579bb8039c,0,en-US,2021-01-24T07:36:03.7Z,102455,0.0,43.0,40,Маска_ в принципі_ класна. З приємної натуральної тканини_ тонесенька. Але!!! треба знати_ що після першого прання вона значно не зменшується в розмірах. Підійде на дитину або дівчину з маленьким обличчям. Тому_ для маленького лиця - 5+++! Для стандартного дорослого - 4 не через якість_ а саме через розмір,Good,False,1611862563.7,Not available,Not available,Маска_ в принципі_ класна. З приємної натуральної тканини_ тонесенька. Але!!! треба знати_ що після першого прання вона значно не зменшується в розмірах. Підійде на дитину або дівчину з маленьким обличчям. Тому_ для маленького лиця - 5+++! Для стандартного дорослого - 4 не через якість_ а саме через розмір,US,2.95,medium range,4.0,US,маска в принципі класна з приємної натуральної тканини тонесенька але треба знати що після першого прання вона значно не зменшується в розмірах підійде на дитину або дівчину з маленьким обличчям тому для маленького лиця для стандартного дорослого не через якість а саме через розмір,0.0,0.0,1.0,0.0
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,85e2ed55-bd00-40f8-b80b-91aa59e2fe8e,0,en-US,2021-01-27T11:53:57.99Z,102455,0.0,23.0,50,I gave the mask to my friend. It is stylish_ dark gray_ goes well.,Excellent!,False,1611748437.99,Not available,Not available,I gave the mask to my friend. It is stylish_ dark gray_ goes well.,US,2.95,medium range,5.0,US,i gave friend it stylish dark gray goe well,0.6486,0.0,0.694,0.306
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,0b1091f3-3972-48c7-83ef-50adb8f1c9ab,0,en-US,2021-01-27T04:35:05.602Z,102455,0.0,516.0,50,Good product for daily protection,Excellent!,False,1611722105.602,Not available,Not available,Good product for daily protection,US,2.95,medium range,5.0,US,good product daili protect,0.4404,0.0,0.58,0.42
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,1d74cf0e-6276-42cb-9f43-bf97494f7e33,0,ru-RU,2021-01-25T19:42:14.772Z,102455,4.0,16.0,50,Хорошая маска_ для тех _кто вынужден носить_ но не особо хочет это делать)).Потому что она небольшая и много воздуха проходит).,Wonderful!,False,1611603734.772,A good mask for those who are forced to wear_ but do not really want to do it)). Because it is small and a lot of air passes).,en-US,A good mask for those who are forced to wear_ but do not really want to do it)). Because it is small and a lot of air passes).,RU,2.95,medium range,5.0,RU,a forc wear realli want becaus small lot air pass,-0.1799,0.12,0.817,0.064
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,150083fa-f1b7-453b-9b64-059096a8ed8e,0,ru-RU,2021-01-24T12:07:07.415Z,102455,0.0,266.0,50,Лучшая маска на маленькое лицо-- серый цвет_хорошо дышится,The best,False,1611490027.415,The best mask for a small face - gray_ breathes well,en-US,The best mask for a small face - gray_ breathes well,RU,2.95,medium range,5.0,RU,the best small face gray breath well,0.743,0.0,0.588,0.412
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,54d3ff63-c25e-4aa9-a692-69d834171798,0,en-US,2021-01-23T19:47:55.787Z,102455,0.0,78.0,50,I gave the mask to a child. It is comfortable and looks good.,Excellent!,False,1611431275.787,Not available,Not available,I gave the mask to a child. It is comfortable and looks good.,US,2.95,medium range,5.0,US,i gave child it comfort look,0.7351,0.0,0.64,0.36
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,6a4e540d-3cac-454b-92d6-84770a5d89e1,0,ru-RU,2021-01-21T11:33:56.486Z,102455,0.0,13.0,10,Маска не понравилась_ чисто номинальная_ и маленькая,I didn't like it,False,1611228836.486,I didn&#39;t like the mask_ purely nominal_ and small,en-US,I didn&#39;t like the mask_ purely nominal_ and small,RU,2.95,medium range,1.0,RU,i pure nomin small,0.3612,0.0,0.762,0.238
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,10f50972-8438-4029-93e5-e2ab74c7a890,0,ja-JP,2021-01-21T03:18:00.039Z,102455,0.0,104.0,50,いつものマスクと一緒に重ねて使います。隙間もないので安心です。デザインも素敵。,Very great!,False,1611199080.039,Use it with your usual mask. It is safe because there are no gaps. The design is also nice.,en-US,Use it with your usual mask. It is safe because there are no gaps. The design is also nice.,JP,2.95,medium range,5.0,JP,use usual it safe gap the design also nice,0.5423,0.092,0.669,0.238
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,1,iHerb Client,0,0,78a38486-caaa-4d00-b11c-5e8961467bca,0,ru-RU,2021-01-18T20:40:53.689Z,102455,1.0,6.0,50,нет_ совсем не от модной болезни_ но от несовершенства этого мира_ так навязчиво вторгающегося в личное пространство в последнее время_ защищает надёжно. За то время_ когда приходится её держать именно на лице_ лицо не запотевает. После ручной стирки подсела совсем чуть-чуть. Из натурального материала_ немаркая_ многоразовая. Отлично регулируется лямками. Размер действительно небольшой_ но закрывать пол-лица мне и не нужно. Очень довольна.,A mask of ...,True,1611002453.689,no_ not at all from a fashionable disease_ but from the imperfection of this world_ which has so obsessively invaded personal space lately_ it reliably protects. During the time when you have to keep it on the face_ the face does not fog up. After hand washing_ I got a little hooked. Made of natural material_ non-marking_ reusable. Perfectly adjustable with straps. The size is really small_ but I don&#39;t need to cover half of my face. I am very satisfied.,en-US,no_ not at all from a fashionable disease_ but from the imperfection of this world_ which has so obsessively invaded personal space lately_ it reliably protects. During the time when you have to keep it on the face_ the face does not fog up. After hand washing_ I got a little hooked. Made of natural material_ non-marking_ reusable. Perfectly adjustable with straps. The size is really small_ but I don&#39;t need to cover half of my face. I am very satisfied.,RU,2.95,medium range,5.0,RU,fashion diseas imperfect world obsess invad person space late reliabl protect dure time keep face face fog after hand wash i got littl hook made natur materi reusabl perfectli adjust strap the size realli small i need cover half face i satisfi,0.9645,0.024,0.767,0.209
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,2356852d-be8c-428f-9ee9-6fd6d847cd06,0,ar-SA,2021-01-18T04:16:44.748Z,102455,0.0,14.0,10,الكمامه صغيرة و تضغط على الخشم ,not satisfied,False,1610943404.748,The muzzle is small and presses on the tear,en-US,The muzzle is small and presses on the tear,SA,2.95,medium range,1.0,SA,the muzzl small press tear,0.0,0.0,1.0,0.0
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,GoldenElephant,0,1,51931954-0da9-48af-a4ca-edc2023e5b0a,0,ru-RU,2021-01-13T13:57:48.363Z,102455,0.0,358.0,50,Брал ребенку_ на средний и большой размер лица не подойдет.  ,Wonderful!,False,1610935068.363,I took it for a child_ it will not fit for medium and large face sizes.,en-US,I took it for a child_ it will not fit for medium and large face sizes.,RU,2.95,medium range,5.0,RU,i took child fit medium larg face size,-0.2755,0.123,0.877,0.0
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,omilla,0,0,97ab98ca-6aa1-45cc-a4fb-f4b1ad0afae6,0,en-US,2021-01-13T01:06:04.811Z,102455,0.0,151.0,50,Very comfortable mask_ although too small for an adult's head.,Excellent!,False,1610499964.811,Not available,Not available,Very comfortable mask_ although too small for an adult's head.,US,2.95,medium range,5.0,US,veri comfort although small adult head,0.5563,0.0,0.715,0.285
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,69ea76cc-1f28-455f-acb7-e4d4bbd11ba9,0,en-US,2021-01-06T02:58:03.375Z,102455,0.0,47.0,30,A bit flimsy_ but it works - not my favourite mask.,Okayish,False,1609901883.375,Not available,Not available,A bit flimsy_ but it works - not my favourite mask.,US,2.95,medium range,3.0,US,a bit flimsi work favourit,0.0,0.0,1.0,0.0
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,fc92c08e-5f0d-4ecb-9a29-12b56ed278be,0,en-US,2021-01-03T14:13:00.499Z,102455,2.0,73.0,50,Good I will reorder ,Good,False,1609683180.499,Not available,Not available,Good I will reorder ,US,2.95,medium range,5.0,US,good i reorder,0.4404,0.0,0.508,0.492
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,1,06cb205a-0743-466f-8d4e-82e70ebfda35,0,he-IL,2020-12-29T09:13:06.065Z,102455,0.0,124.0,40,מצויין לבנות שלי _לא מתאים לגברים,are good,False,1609621986.065,Great for my girls_ not suitable for men,en-US,Great for my girls_ not suitable for men,IL,2.95,medium range,4.0,IL,great girl suitabl men,0.6249,0.0,0.631,0.369
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,0,0,3e9267e7-01c0-45f2-8621-0253d4dbbbcd,0,ar-SA,2021-01-02T17:16:18.013Z,102455,0.0,8087.0,40,ارغب بشراءه مرارا وتكرارا  منعش  ,Good,False,1609607778.013,I like to buy it refreshing again and again,en-US,I like to buy it refreshing again and again,SA,2.95,medium range,4.0,SA,i buy refresh,0.3612,0.0,0.762,0.238
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,iHerb Customer,1,1,cc27d597-47f4-478f-bdd4-81182eca560b,0,ru-RU,2020-12-25T17:38:35.277Z,102455,1.0,7.0,20,В принципе сперва кажется что маска не плохая... Но снизу под подбородком остается пространство_ а что самое главное сверху у носа_ она его не облегает_ там нет проволочки внутри. Таким образом эффективность этой маски сводится к минимуму. Ее можно надеть_ вроде как у вас есть маска на лице_ но фактически она почти бесполезна. К покупке не рекомендую.. она очень узкая и плохо облегает нос_ висит как тряпка.,Below the average,False,1608917915.277,In principle_ at first it seems that the mask is not bad ... But there is still space below the chin_ and most importantly_ above the nose_ it does not fit it_ there is no wire inside. Thus_ the effectiveness of this mask is minimized. It can be put on_ like you have a mask on your face_ but in fact it is almost useless. I do not recommend buying it .. it is very narrow and does not fit the nose well_ hangs like a rag.,en-US,In principle_ at first it seems that the mask is not bad ... But there is still space below the chin_ and most importantly_ above the nose_ it does not fit it_ there is no wire inside. Thus_ the effectiveness of this mask is minimized. It can be put on_ like you have a mask on your face_ but in fact it is almost useless. I do not recommend buying it .. it is very narrow and does not fit the nose well_ hangs like a rag.,RU,2.95,medium range,2.0,RU,in principl first seem bad but still space chin importantli nose fit wire insid thu effect minim it put face fact almost useless i recommend buy narrow fit nose well hang rag,0.105,0.133,0.73,0.137
102455,Now Foods_ Face Mask_ Grey_ S-M_ 1 Mask,2.95,AUD,http://schema.org/InStock,https://au.iherb.com/pr/Now-Foods-Face-Mask-Grey-S-M-1-Mask/102455,https://au.iherb.com/c/protective-face-masks,Now Foods,Others,Others,Others,1.0,Not specified,S-M,Not specified,Not specified,0,ElenaV,0,0,931cc9e3-0cf1-4dcb-b263-33c590b19437,1,ru-RU,2020-12-20T16:11:49.1Z,102455,0.0,26.0,10,После стирки маска очень сильно «села» . Может быть нужно стирать руками и в холодной воде. ,Unsatisfactory,True,1608480709.1,After washing_ the mask &quot;sat down&quot; very much. May need to be hand washed in cold water.,en-US,After washing_ the mask &quot;sat down&quot; very much. May need to be hand washed in cold water.,RU,2.95,medium range,1.0,RU,after wash quot sat quot much may need hand wash cold water,0.4939,0.0,0.833,0.167
